,industry,percentage,funds_raised,stage,country,laid_off_count,month,day,year
2674,17,0.4,35.0,3,59,3,3,26,2020
2675,28,0.25,981.0,5,59,4,3,25,2020
2676,21,0.265282,179.1,3,59,2,3,25,2020
2677,20,0.3,157.0,0,7,1,3,25,2020
2678,18,0.15,157.0,0,59,1,3,25,2020
2679,28,0.23,26.0,3,59,1,3,25,2020
2680,17,0.28,48.0,4,59,1,3,25,2020
2681,5,0.75,24.0,2,59,1,3,25,2020
2682,18,0.23,35.0,3,59,0,3,25,2020
2683,20,0.05,233.0,0,59,0,3,25,2020
2684,4,0.265282,22.0,2,59,0,3,25,2020
2685,21,0.265282,5.0,2,59,3,3,25,2020
2686,2,0.3,296.0,5,59,3,3,25,2020
2687,21,0.08,180.0,3,59,3,3,25,2020
2688,23,0.265282,8.0,2,59,3,3,25,2020
2689,28,0.33,359.0,5,59,4,3,24,2020
2690,2,0.265282,157.0,0,59,2,3,24,2020
2691,9,0.67,20.0,3,59,1,3,24,2020
2692,21,0.3,79.0,3,59,1,3,24,2020
2693,28,0.265282,35.0,3,59,0,3,24,2020
2694,23,0.25,157.0,0,7,3,3,24,2020
2695,10,0.4,47.0,0,59,3,3,24,2020
2696,27,0.265282,117.0,5,59,3,3,24,2020
2697,21,0.15,1600.0,8,59,4,3,23,2020
2698,21,0.18,280.0,5,59,2,3,23,2020
2699,23,0.5,2.0,14,59,1,3,23,2020
2700,28,0.22,36.0,3,59,0,3,23,2020
2701,17,0.265282,0.0,14,59,0,3,23,2020
2702,4,0.4,7.0,0,59,0,3,23,2020
2703,22,0.17,48.0,3,59,0,3,23,2020
2704,7,0.25,94.0,4,59,0,3,23,2020
2705,28,0.2,3.0,1,59,3,3,23,2020
2706,23,0.2,70.0,4,59,3,3,23,2020
2707,8,0.265282,164.0,3,59,3,3,23,2020
2708,8,0.98,120.0,14,59,4,3,20,2020
2709,28,0.265282,39.0,3,59,1,3,20,2020
2710,13,0.5,7.0,1,7,0,3,20,2020
2711,18,0.265282,16.0,2,59,0,3,20,2020
2712,28,1.0,5.0,1,59,3,3,20,2020
2713,28,0.265282,526.0,4,59,3,3,20,2020
2714,27,0.265282,214.0,5,22,2,3,19,2020
2715,22,1.0,157.0,0,59,1,3,19,2020
2716,28,0.5,17.0,3,59,1,3,19,2020
2717,28,0.265282,81.0,4,59,0,3,19,2020
2718,25,0.265282,74.0,2,25,3,3,19,2020
2719,8,1.0,13.0,0,59,3,3,19,2020
2720,23,0.265282,0.0,14,59,3,3,19,2020
2721,17,0.2,4.0,1,59,0,3,18,2020
2722,28,0.22,79.0,4,59,2,3,16,2020
2723,26,1.0,6.0,1,59,0,3,16,2020
2724,28,1.0,5.1,1,59,3,3,16,2020
2725,27,0.1,45.0,0,59,0,3,13,2020
2726,2,0.75,1.0,1,59,0,3,13,2020
2727,23,0.4,90.0,4,59,0,3,12,2020
2728,15,0.265282,12.0,2,59,1,3,11,2020
