industry,percentage,funds_raised,stage,country,laid_off_count,month,day,year
8,0.265282,200,12,59,'\'(245.743-inf)\'',12,8,2021
21,0.09,905,0,59,'\'(245.743-inf)\'',12,1,2021
4,0.27,46,14,59,'\'(-inf-74.5]\'',11,18,2021
21,0.25,97,13,59,'\'(245.743-inf)\'',11,2,2021
20,0.265282,356,0,59,'\'(-inf-74.5]\'',10,5,2021
18,1,70,4,59,'\'(245.743-inf)\'',10,1,2021
19,0.265282,974,13,59,'\'(74.5-245.743]\'',9,23,2021
9,0.265282,229,5,59,'\'(245.743-inf)\'',9,22,2021
2,0.265282,78,14,59,'\'(245.743-inf)\'',9,15,2021
5,0.9,12,3,59,'\'(-inf-74.5]\'',9,14,2021
23,0.265282,339,13,59,'\'(245.743-inf)\'',9,14,2021
25,0.265282,1000,0,59,'\'(-inf-74.5]\'',8,30,2021
5,0.5,14,2,59,'\'(-inf-74.5]\'',8,24,2021
2,0.265282,9400,0,9,'\'(245.743-inf)\'',8,5,2021
10,0.265282,17,2,22,'\'(74.5-245.743]\'',7,26,2021
1,1,1600,0,59,'\'(245.743-inf)\'',6,1,2021
7,0.265282,53,0,58,'\'(245.743-inf)\'',5,5,2021
5,0.265282,122,4,59,'\'(-inf-74.5]\'',4,29,2021
18,1,16,3,59,'\'(245.743-inf)\'',4,29,2021
18,0.265282,165,5,59,'\'(-inf-74.5]\'',4,26,2021
13,0.07,214.5,13,59,'\'(74.5-245.743]\'',4,6,2021
18,0.265282,132,4,59,'\'(245.743-inf)\'',3,24,2021
18,0.265282,37,14,59,'\'(-inf-74.5]\'',3,9,2021
13,0.265282,157,3,59,'\'(245.743-inf)\'',3,3,2021
4,0.265282,186,4,59,'\'(245.743-inf)\'',3,1,2021
2,0.265282,105,0,59,'\'(245.743-inf)\'',2,24,2021
9,0.265282,194,0,22,'\'(74.5-245.743]\'',2,23,2021
27,0.4,214.2,5,22,'\'(74.5-245.743]\'',2,22,2021
23,0.265282,305,7,59,'\'(74.5-245.743]\'',2,9,2021
19,0.265282,1200,7,59,'\'(74.5-245.743]\'',2,9,2021
22,1,157,0,59,'\'(-inf-74.5]\'',2,4,2021
9,0.2,39,14,17,'\'(74.5-245.743]\'',2,3,2021
23,1,61,3,7,'\'(-inf-74.5]\'',2,1,2021
2,0.265282,7400,0,22,'\'(245.743-inf)\'',1,27,2021
4,0.265282,150,4,58,'\'(-inf-74.5]\'',1,27,2021
23,0.265282,50,14,59,'\'(245.743-inf)\'',1,25,2021
9,0.15,763,14,59,'\'(74.5-245.743]\'',1,23,2021
9,0.265282,2400,0,59,'\'(245.743-inf)\'',1,21,2021
17,1,20,0,48,'\'(-inf-74.5]\'',1,20,2021
19,0.15,1700,13,59,'\'(245.743-inf)\'',1,13,2021
7,1,584,0,59,'\'(245.743-inf)\'',1,11,2021
7,1,15,14,59,'\'(245.743-inf)\'',1,7,2021
5,0.265282,11,14,22,'\'(245.743-inf)\'',1,6,2021
25,0.265282,157,14,59,'\'(74.5-245.743]\'',12,23,2020
21,0.8,131,5,7,'\'(74.5-245.743]\'',12,16,2020
4,0.265282,352,14,59,'\'(-inf-74.5]\'',12,16,2020
28,0.265282,3200,7,22,'\'(245.743-inf)\'',12,8,2020
10,0.265282,120,4,59,'\'(245.743-inf)\'',11,25,2020
7,0.25,3,1,59,'\'(-inf-74.5]\'',11,19,2020
21,0.5,116,3,59,'\'(245.743-inf)\'',11,18,2020
12,1,45,3,59,'\'(74.5-245.743]\'',11,17,2020
12,0.4,157,0,59,'\'(-inf-74.5]\'',11,17,2020
4,0.265282,67,4,59,'\'(245.743-inf)\'',11,17,2020
27,0.265282,95,4,59,'\'(245.743-inf)\'',11,17,2020
23,0.5,3.8,0,59,'\'(-inf-74.5]\'',11,9,2020
25,1,14,2,59,'\'(245.743-inf)\'',11,5,2020
23,0.5,101.6,0,59,'\'(245.743-inf)\'',11,2,2020
26,0.265282,42,13,59,'\'(-inf-74.5]\'',11,1,2020
12,0.265282,12.5,2,59,'\'(74.5-245.743]\'',10,29,2020
21,0.08,560,4,59,'\'(-inf-74.5]\'',10,29,2020
9,0.265282,67,3,59,'\'(245.743-inf)\'',10,25,2020
5,0.265282,8,2,59,'\'(-inf-74.5]\'',10,23,2020
18,1,1800,12,59,'\'(245.743-inf)\'',10,21,2020
9,0.265282,914,11,23,'\'(245.743-inf)\'',10,20,2020
28,0.17,656,6,17,'\'(74.5-245.743]\'',10,14,2020
17,0.265282,28,14,22,'\'(245.743-inf)\'',10,10,2020
13,0.265282,105,14,59,'\'(245.743-inf)\'',10,8,2020
12,0.06,356,5,59,'\'(-inf-74.5]\'',9,29,2020
18,0.265282,3.5,3,59,'\'(245.743-inf)\'',9,29,2020
27,0.265282,1.54,12,58,'\'(245.743-inf)\'',9,25,2020
21,0.265282,19500,9,9,'\'(245.743-inf)\'',9,23,2020
17,0.16,18,2,59,'\'(245.743-inf)\'',9,16,2020
4,0.95,157.9,2,59,'\'(74.5-245.743]\'',9,11,2020
18,0.265282,40.5,14,58,'\'(-inf-74.5]\'',9,11,2020
21,1,13.4,2,59,'\'(245.743-inf)\'',9,11,2020
27,0.054,67,14,59,'\'(-inf-74.5]\'',9,9,2020
27,0.1,132,3,59,'\'(245.743-inf)\'',9,8,2020
5,0.265282,22.8,3,59,'\'(245.743-inf)\'',9,5,2020
15,0.265282,157,13,59,'\'(245.743-inf)\'',9,2,2020
23,1,30,2,57,'\'(245.743-inf)\'',9,2,2020
18,0.265282,95.2,14,59,'\'(245.743-inf)\'',9,1,2020
7,0.11,97,0,48,'\'(-inf-74.5]\'',9,1,2020
28,0.1,548,13,22,'\'(245.743-inf)\'',8,31,2020
24,0.0185,65.4,13,59,'\'(245.743-inf)\'',8,26,2020
22,0.265282,157,14,59,'\'(245.743-inf)\'',8,26,2020
13,0.265282,36,13,1,'\'(-inf-74.5]\'',8,24,2020
18,0.265282,9.5,14,59,'\'(245.743-inf)\'',8,24,2020
4,0.265282,76.2,4,59,'\'(245.743-inf)\'',8,20,2020
12,0.8,15.5,1,58,'\'(-inf-74.5]\'',8,19,2020
28,0.265282,1.3,1,17,'\'(245.743-inf)\'',8,19,2020
13,1,10,2,59,'\'(245.743-inf)\'',8,18,2020
2,0.265282,105,0,9,'\'(245.743-inf)\'',8,17,2020
23,0.265282,122.3,13,7,'\'(-inf-74.5]\'',8,14,2020
20,0.265282,350.2,7,59,'\'(245.743-inf)\'',8,14,2020
27,0.265282,45,0,59,'\'(245.743-inf)\'',8,12,2020
2,0.25,2.3,0,59,'\'(245.743-inf)\'',8,11,2020
9,1,0.9755,1,48,'\'(-inf-74.5]\'',8,8,2020
23,0.38,186.4,5,59,'\'(74.5-245.743]\'',8,7,2020
27,0.265282,1.8,1,60,'\'(245.743-inf)\'',8,7,2020
9,0.5,53,3,7,'\'(74.5-245.743]\'',8,6,2020
24,0.265282,20,0,59,'\'(-inf-74.5]\'',8,5,2020
28,0.25,157,14,34,'\'(245.743-inf)\'',7,30,2020
23,1,42.4,14,59,'\'(74.5-245.743]\'',7,30,2020
7,0.265282,472,14,59,'\'(245.743-inf)\'',7,30,2020
9,0.265282,13,0,59,'\'(245.743-inf)\'',7,29,2020
1,0.09,649,0,59,'\'(74.5-245.743]\'',7,28,2020
9,0.05,1600,10,22,'\'(245.743-inf)\'',7,27,2020
7,0.72,60.18,3,17,'\'(74.5-245.743]\'',7,27,2020
10,0.265282,29.7,0,58,'\'(245.743-inf)\'',7,27,2020
10,0.12,309,5,59,'\'(-inf-74.5]\'',7,23,2020
23,1,27,3,23,'\'(245.743-inf)\'',7,23,2020
22,0.06,154,14,59,'\'(245.743-inf)\'',7,21,2020
7,0.49,15,3,59,'\'(-inf-74.5]\'',7,20,2020
8,0.265282,404.6,5,22,'\'(74.5-245.743]\'',7,17,2020
28,0.265282,22.4,2,7,'\'(245.743-inf)\'',7,16,2020
17,0.15,251.2,5,59,'\'(-inf-74.5]\'',7,15,2020
28,0.2,197.2,14,58,'\'(245.743-inf)\'',7,14,2020
18,0.265282,307.6,7,59,'\'(245.743-inf)\'',7,14,2020
2,0.265282,56,13,59,'\'(-inf-74.5]\'',7,13,2020
15,0.265282,70,4,22,'\'(74.5-245.743]\'',7,10,2020
23,0.12,307,5,48,'\'(74.5-245.743]\'',7,9,2020
7,0.265282,25.6,14,22,'\'(-inf-74.5]\'',7,9,2020
7,0.265282,746,13,59,'\'(74.5-245.743]\'',7,8,2020
7,0.265282,1200,13,59,'\'(245.743-inf)\'',7,8,2020
21,0.265282,117,4,59,'\'(-inf-74.5]\'',7,1,2020
17,0.265282,38,5,59,'\'(-inf-74.5]\'',7,1,2020
18,0.265282,19,4,59,'\'(-inf-74.5]\'',7,1,2020
2,0.265282,57.8,4,59,'\'(-inf-74.5]\'',7,1,2020
17,0.05,100.8,4,59,'\'(-inf-74.5]\'',6,30,2020
22,0.265282,132,5,59,'\'(245.743-inf)\'',6,30,2020
1,0.07,1300,6,59,'\'(245.743-inf)\'',6,29,2020
27,0.22,214.2,5,22,'\'(74.5-245.743]\'',6,29,2020
27,0.265282,3600,0,17,'\'(74.5-245.743]\'',6,29,2020
23,0.265282,101.6,0,59,'\'(-inf-74.5]\'',6,29,2020
13,0.265282,214.5,13,59,'\'(-inf-74.5]\'',6,29,2020
23,1,4,0,59,'\'(245.743-inf)\'',6,28,2020
27,0.265282,1200,4,59,'\'(245.743-inf)\'',6,27,2020
26,0.265282,228,7,59,'\'(245.743-inf)\'',6,25,2020
17,0.06,157,13,59,'\'(245.743-inf)\'',6,24,2020
2,0.12,455.2,13,59,'\'(74.5-245.743]\'',6,24,2020
28,0.265282,3200,7,59,'\'(245.743-inf)\'',6,24,2020
27,0.09,4800,7,23,'\'(245.743-inf)\'',6,23,2020
7,0.9,103,4,59,'\'(74.5-245.743]\'',6,23,2020
20,1,3,1,59,'\'(-inf-74.5]\'',6,23,2020
7,0.07,18,13,59,'\'(245.743-inf)\'',6,22,2020
21,0.265282,19500,9,58,'\'(74.5-245.743]\'',6,19,2020
18,0.265282,32,3,59,'\'(-inf-74.5]\'',6,18,2020
7,0.25,582,12,22,'\'(-inf-74.5]\'',6,17,2020
7,0.5,496,8,22,'\'(245.743-inf)\'',6,16,2020
27,0.05,9900,10,48,'\'(245.743-inf)\'',6,16,2020
4,0.01,40,13,59,'\'(-inf-74.5]\'',6,16,2020
12,0.25,50,4,59,'\'(-inf-74.5]\'',6,16,2020
4,0.11,117,14,59,'\'(245.743-inf)\'',6,15,2020
23,1,10,3,59,'\'(245.743-inf)\'',6,15,2020
27,0.25,24700,13,34,'\'(74.5-245.743]\'',6,12,2020
7,0.48,50,3,59,'\'(-inf-74.5]\'',6,12,2020
13,0.1,157,0,6,'\'(74.5-245.743]\'',6,11,2020
23,0.27,2,1,59,'\'(-inf-74.5]\'',6,11,2020
18,0.18,157,0,59,'\'(-inf-74.5]\'',6,10,2020
26,0.265282,39.6,0,7,'\'(-inf-74.5]\'',6,9,2020
18,0.08,139,5,59,'\'(-inf-74.5]\'',6,5,2020
7,0.14,106,4,59,'\'(-inf-74.5]\'',6,5,2020
25,0.4,52,4,59,'\'(-inf-74.5]\'',6,4,2020
20,0.14,29,2,59,'\'(-inf-74.5]\'',6,4,2020
27,0.265282,75,4,59,'\'(245.743-inf)\'',6,4,2020
7,0.08,324,7,58,'\'(74.5-245.743]\'',6,3,2020
0,0.265282,1,0,59,'\'(-inf-74.5]\'',6,3,2020
27,0.21,117,5,59,'\'(-inf-74.5]\'',6,3,2020
7,0.14,120,7,59,'\'(-inf-74.5]\'',6,3,2020
27,0.265282,55,14,17,'\'(74.5-245.743]\'',6,2,2020
27,0.02,3100,12,59,'\'(-inf-74.5]\'',6,2,2020
7,0.15,453,4,59,'\'(-inf-74.5]\'',6,2,2020
4,0.16,58,3,59,'\'(-inf-74.5]\'',6,2,2020
2,0.265282,10,14,59,'\'(-inf-74.5]\'',6,2,2020
23,0.18,79,13,59,'\'(245.743-inf)\'',6,1,2020
28,0.1,548,13,22,'\'(245.743-inf)\'',6,1,2020
21,0.22,24,4,59,'\'(-inf-74.5]\'',6,1,2020
7,0.15,732,4,59,'\'(-inf-74.5]\'',5,29,2020
21,0.6,17,2,59,'\'(-inf-74.5]\'',5,29,2020
2,0.18,224,0,22,'\'(245.743-inf)\'',5,28,2020
27,0.3,340,13,59,'\'(74.5-245.743]\'',5,28,2020
2,0.265282,19,14,59,'\'(74.5-245.743]\'',5,28,2020
10,0.08,157,6,1,'\'(-inf-74.5]\'',5,28,2020
23,0.25,7,2,59,'\'(-inf-74.5]\'',5,28,2020
5,0.12,89,14,59,'\'(74.5-245.743]\'',5,27,2020
7,0.08,30,0,5,'\'(-inf-74.5]\'',5,27,2020
27,0.23,24700,13,22,'\'(245.743-inf)\'',5,26,2020
5,1,108,14,59,'\'(74.5-245.743]\'',5,26,2020
7,0.265282,207,0,59,'\'(-inf-74.5]\'',5,26,2020
27,0.265282,247,5,22,'\'(74.5-245.743]\'',5,25,2020
19,0.265282,157,0,24,'\'(-inf-74.5]\'',5,22,2020
17,0.1,146,14,59,'\'(245.743-inf)\'',5,21,2020
28,0.35,3,2,22,'\'(-inf-74.5]\'',5,21,2020
20,0.36,30,2,59,'\'(-inf-74.5]\'',5,21,2020
27,0.265282,100,14,16,'\'(245.743-inf)\'',5,21,2020
27,0.35,3800,11,22,'\'(245.743-inf)\'',5,20,2020
15,0.18,530,7,59,'\'(245.743-inf)\'',5,20,2020
28,1,62,3,59,'\'(74.5-245.743]\'',5,20,2020
7,0.07,2500,12,59,'\'(74.5-245.743]\'',5,20,2020
17,0.25,222,5,22,'\'(74.5-245.743]\'',5,20,2020
26,0.06,240,5,59,'\'(-inf-74.5]\'',5,20,2020
23,0.15,157,5,22,'\'(245.743-inf)\'',5,19,2020
28,0.31,88,3,58,'\'(-inf-74.5]\'',5,19,2020
20,1,157,0,58,'\'(-inf-74.5]\'',5,19,2020
7,0.265282,252,4,59,'\'(245.743-inf)\'',5,19,2020
27,0.13,24700,13,59,'\'(245.743-inf)\'',5,18,2020
28,0.25,157,14,48,'\'(245.743-inf)\'',5,18,2020
9,0.14,1600,10,22,'\'(245.743-inf)\'',5,18,2020
21,0.2,19500,9,22,'\'(74.5-245.743]\'',5,18,2020
13,0.265282,553,6,59,'\'(-inf-74.5]\'',5,18,2020
14,0.05,157,12,59,'\'(-inf-74.5]\'',5,18,2020
25,0.265282,92,14,25,'\'(245.743-inf)\'',5,18,2020
13,0.1,63,4,59,'\'(245.743-inf)\'',5,18,2020
21,0.265282,300,0,22,'\'(245.743-inf)\'',5,17,2020
9,0.13,914,11,22,'\'(245.743-inf)\'',5,15,2020
7,0.5,200,0,22,'\'(245.743-inf)\'',5,15,2020
10,0.1,49,4,59,'\'(-inf-74.5]\'',5,15,2020
23,1,3,1,59,'\'(245.743-inf)\'',5,15,2020
27,0.08,5300,14,59,'\'(74.5-245.743]\'',5,14,2020
18,0.4,157,14,59,'\'(74.5-245.743]\'',5,14,2020
17,0.1,116,14,59,'\'(-inf-74.5]\'',5,14,2020
27,0.15,73,3,59,'\'(-inf-74.5]\'',5,14,2020
7,0.265282,69,0,59,'\'(-inf-74.5]\'',5,14,2020
25,0.265282,106,5,59,'\'(245.743-inf)\'',5,14,2020
17,0.265282,375,4,59,'\'(245.743-inf)\'',5,14,2020
23,1,80,4,59,'\'(245.743-inf)\'',5,13,2020
24,0.4,2,0,5,'\'(-inf-74.5]\'',5,13,2020
7,0.18,10,0,59,'\'(-inf-74.5]\'',5,13,2020
20,0.11,157,14,7,'\'(-inf-74.5]\'',5,13,2020
4,0.265282,46,4,59,'\'(-inf-74.5]\'',5,13,2020
25,0.265282,111,6,59,'\'(245.743-inf)\'',5,13,2020
8,1,1,1,61,'\'(245.743-inf)\'',5,13,2020
19,0.1,574,4,59,'\'(245.743-inf)\'',5,13,2020
7,0.2,157,13,5,'\'(245.743-inf)\'',5,12,2020
21,0.5,79,3,59,'\'(-inf-74.5]\'',5,12,2020
4,0.19,77,3,59,'\'(-inf-74.5]\'',5,12,2020
22,0.17,52,5,59,'\'(-inf-74.5]\'',5,12,2020
5,0.03,104,5,7,'\'(-inf-74.5]\'',5,12,2020
13,0.265282,100,14,59,'\'(245.743-inf)\'',5,12,2020
7,0.265282,47,3,59,'\'(245.743-inf)\'',5,12,2020
7,0.03,837,5,58,'\'(-inf-74.5]\'',5,11,2020
21,0.25,133,4,59,'\'(-inf-74.5]\'',5,11,2020
7,0.01,782,5,59,'\'(-inf-74.5]\'',5,8,2020
27,1,11,14,59,'\'(245.743-inf)\'',5,7,2020
22,0.3,204,14,59,'\'(245.743-inf)\'',5,7,2020
7,0.5,78,3,53,'\'(-inf-74.5]\'',5,7,2020
7,0.12,263,6,59,'\'(-inf-74.5]\'',5,7,2020
24,0.265282,145,5,59,'\'(-inf-74.5]\'',5,7,2020
7,0.23,92,4,59,'\'(-inf-74.5]\'',5,7,2020
28,1,157,0,23,'\'(245.743-inf)\'',5,7,2020
27,0.14,24700,13,59,'\'(245.743-inf)\'',5,6,2020
4,0.33,157,12,59,'\'(74.5-245.743]\'',5,6,2020
5,0.265282,15,14,59,'\'(74.5-245.743]\'',5,6,2020
17,0.08,60,13,59,'\'(-inf-74.5]\'',5,6,2020
4,0.1,283,5,59,'\'(-inf-74.5]\'',5,6,2020
7,0.7,170,3,36,'\'(245.743-inf)\'',5,6,2020
4,0.265282,743,6,59,'\'(245.743-inf)\'',5,6,2020
28,0.25,5400,12,59,'\'(245.743-inf)\'',5,5,2020
2,0.3,1500,0,59,'\'(245.743-inf)\'',5,5,2020
22,0.1,181,5,59,'\'(74.5-245.743]\'',5,5,2020
22,0.15,68,5,59,'\'(-inf-74.5]\'',5,5,2020
24,0.265282,90,4,14,'\'(-inf-74.5]\'',5,5,2020
22,0.1,84,4,59,'\'(-inf-74.5]\'',5,5,2020
13,0.265282,1000,13,59,'\'(245.743-inf)\'',5,5,2020
22,0.265282,74,4,59,'\'(245.743-inf)\'',5,5,2020
12,0.265282,76,0,7,'\'(245.743-inf)\'',5,5,2020
8,0.16,404,5,22,'\'(245.743-inf)\'',5,4,2020
27,0.31,771,14,57,'\'(245.743-inf)\'',5,4,2020
7,0.2,175,3,20,'\'(245.743-inf)\'',5,4,2020
25,0.21,7,2,14,'\'(-inf-74.5]\'',5,4,2020
19,0.15,257,3,7,'\'(-inf-74.5]\'',5,4,2020
10,0.3,106,3,1,'\'(-inf-74.5]\'',5,4,2020
24,0.08,11,2,7,'\'(-inf-74.5]\'',5,4,2020
12,0.13,184,13,59,'\'(245.743-inf)\'',5,4,2020
28,0.265282,55,14,17,'\'(245.743-inf)\'',5,4,2020
23,0.1,386,5,25,'\'(74.5-245.743]\'',5,3,2020
19,0.265282,46,13,59,'\'(-inf-74.5]\'',5,3,2020
28,0.265282,2400,7,58,'\'(74.5-245.743]\'',5,1,2020
10,0.4,217,6,59,'\'(74.5-245.743]\'',5,1,2020
18,0.32,102,3,58,'\'(74.5-245.743]\'',5,1,2020
2,0.8,82,2,59,'\'(74.5-245.743]\'',5,1,2020
12,0.265282,10,2,59,'\'(-inf-74.5]\'',5,1,2020
7,0.265282,80,0,42,'\'(-inf-74.5]\'',5,1,2020
18,0.2,28,4,59,'\'(-inf-74.5]\'',5,1,2020
27,1,24,14,59,'\'(245.743-inf)\'',5,1,2020
28,0.265282,1,1,22,'\'(245.743-inf)\'',5,1,2020
24,0.265282,32,14,59,'\'(74.5-245.743]\'',4,30,2020
2,0.265282,156,14,59,'\'(74.5-245.743]\'',4,30,2020
0,0.265282,75,0,59,'\'(245.743-inf)\'',4,30,2020
4,0.265282,660,6,59,'\'(245.743-inf)\'',4,30,2020
18,0.14,145,6,59,'\'(245.743-inf)\'',4,30,2020
9,1,15,2,59,'\'(245.743-inf)\'',4,30,2020
27,0.17,4900,13,59,'\'(245.743-inf)\'',4,29,2020
21,0.265282,2250,9,59,'\'(245.743-inf)\'',4,29,2020
28,0.08,229,14,59,'\'(74.5-245.743]\'',4,29,2020
9,0.265282,89,3,59,'\'(74.5-245.743]\'',4,29,2020
27,0.13,765,5,59,'\'(74.5-245.743]\'',4,29,2020
15,0.1,128,5,59,'\'(-inf-74.5]\'',4,29,2020
7,0.265282,23,3,49,'\'(245.743-inf)\'',4,29,2020
28,0.25,3,13,59,'\'(245.743-inf)\'',4,28,2020
7,0.5,157,0,36,'\'(245.743-inf)\'',4,28,2020
9,0.15,1500,8,58,'\'(245.743-inf)\'',4,28,2020
4,0.18,156,0,59,'\'(74.5-245.743]\'',4,28,2020
17,0.15,70,0,59,'\'(-inf-74.5]\'',4,28,2020
7,0.25,71,3,59,'\'(-inf-74.5]\'',4,28,2020
23,0.5,2,1,59,'\'(-inf-74.5]\'',4,28,2020
19,0.265282,436,6,59,'\'(245.743-inf)\'',4,28,2020
7,0.25,37,3,59,'\'(245.743-inf)\'',4,28,2020
19,0.1,840,3,59,'\'(245.743-inf)\'',4,27,2020
21,0.2,24,2,59,'\'(-inf-74.5]\'',4,27,2020
22,0.7,4,1,59,'\'(245.743-inf)\'',4,27,2020
28,0.265282,2400,7,5,'\'(245.743-inf)\'',4,25,2020
9,1,157,2,23,'\'(245.743-inf)\'',4,25,2020
19,0.2,17,3,59,'\'(-inf-74.5]\'',4,25,2020
27,0.36,88,3,59,'\'(-inf-74.5]\'',4,24,2020
26,0.23,60,3,7,'\'(-inf-74.5]\'',4,24,2020
17,0.3,7,2,59,'\'(-inf-74.5]\'',4,24,2020
7,0.22,15,3,59,'\'(-inf-74.5]\'',4,24,2020
28,0.25,30,3,17,'\'(-inf-74.5]\'',4,24,2020
12,0.33,29,3,59,'\'(-inf-74.5]\'',4,24,2020
2,0.21,12,0,59,'\'(-inf-74.5]\'',4,24,2020
5,1,2,2,5,'\'(-inf-74.5]\'',4,24,2020
18,0.265282,54,14,59,'\'(245.743-inf)\'',4,24,2020
7,0.265282,122,6,58,'\'(245.743-inf)\'',4,24,2020
23,0.12,160,4,59,'\'(74.5-245.743]\'',4,23,2020
10,0.15,583,4,59,'\'(74.5-245.743]\'',4,23,2020
4,0.09,274,7,59,'\'(74.5-245.743]\'',4,23,2020
12,0.05,1300,0,59,'\'(-inf-74.5]\'',4,23,2020
17,0.265282,68,4,59,'\'(-inf-74.5]\'',4,23,2020
15,0.01,665,5,59,'\'(245.743-inf)\'',4,23,2020
23,0.265282,78,14,59,'\'(245.743-inf)\'',4,23,2020
17,0.265282,50,3,59,'\'(245.743-inf)\'',4,23,2020
2,0.5,2600,6,59,'\'(245.743-inf)\'',4,22,2020
10,0.35,24,3,59,'\'(-inf-74.5]\'',4,22,2020
27,0.14,52,2,59,'\'(-inf-74.5]\'',4,22,2020
28,0.7,157,0,23,'\'(245.743-inf)\'',4,22,2020
4,0.265282,17,2,59,'\'(245.743-inf)\'',4,22,2020
25,0.265282,61,4,59,'\'(245.743-inf)\'',4,22,2020
1,0.1,15,13,1,'\'(245.743-inf)\'',4,22,2020
9,0.265282,1600,10,22,'\'(245.743-inf)\'',4,21,2020
7,0.265282,2200,0,22,'\'(245.743-inf)\'',4,21,2020
7,0.3,392,13,59,'\'(245.743-inf)\'',4,21,2020
2,0.1,613,6,59,'\'(74.5-245.743]\'',4,21,2020
23,0.21,339,13,59,'\'(74.5-245.743]\'',4,21,2020
12,0.13,42,3,59,'\'(-inf-74.5]\'',4,21,2020
7,0.09,75,3,7,'\'(-inf-74.5]\'',4,21,2020
18,0.13,165,5,59,'\'(-inf-74.5]\'',4,21,2020
5,0.265282,48,3,59,'\'(-inf-74.5]\'',4,21,2020
18,0.265282,157,0,59,'\'(-inf-74.5]\'',4,21,2020
15,0.1,84,5,25,'\'(-inf-74.5]\'',4,21,2020
28,0.15,521,5,20,'\'(245.743-inf)\'',4,20,2020
3,0.14,10,0,59,'\'(74.5-245.743]\'',4,20,2020
17,0.25,58,5,59,'\'(74.5-245.743]\'',4,20,2020
7,0.3,38,3,32,'\'(74.5-245.743]\'',4,20,2020
26,0.25,1,1,5,'\'(-inf-74.5]\'',4,20,2020
27,0.265282,71,4,59,'\'(-inf-74.5]\'',4,20,2020
12,0.09,50,4,59,'\'(-inf-74.5]\'',4,20,2020
12,0.03,100,4,59,'\'(-inf-74.5]\'',4,20,2020
28,0.6,40.5,3,59,'\'(245.743-inf)\'',4,20,2020
7,1,126,6,59,'\'(245.743-inf)\'',4,18,2020
15,0.265282,293,5,22,'\'(74.5-245.743]\'',4,17,2020
5,0.35,37,5,5,'\'(74.5-245.743]\'',4,17,2020
22,0.28,110,5,59,'\'(74.5-245.743]\'',4,17,2020
21,0.08,335,5,5,'\'(74.5-245.743]\'',4,17,2020
21,0.1,263,4,5,'\'(-inf-74.5]\'',4,17,2020
23,0.05,307,5,48,'\'(-inf-74.5]\'',4,17,2020
5,0.265282,34,3,12,'\'(-inf-74.5]\'',4,17,2020
9,0.1,478,10,59,'\'(-inf-74.5]\'',4,17,2020
17,0.18,100,4,59,'\'(-inf-74.5]\'',4,17,2020
25,0.37,1,0,59,'\'(-inf-74.5]\'',4,17,2020
3,0.12,69,3,59,'\'(245.743-inf)\'',4,17,2020
19,0.38,18,2,59,'\'(245.743-inf)\'',4,17,2020
9,0.265282,96,14,59,'\'(245.743-inf)\'',4,17,2020
17,0.265282,59,0,7,'\'(245.743-inf)\'',4,17,2020
27,0.13,1,13,59,'\'(74.5-245.743]\'',4,16,2020
7,0.18,42,3,48,'\'(-inf-74.5]\'',4,16,2020
17,0.2,76,4,22,'\'(-inf-74.5]\'',4,16,2020
17,0.265282,11,2,7,'\'(245.743-inf)\'',4,16,2020
17,0.265282,59,4,59,'\'(245.743-inf)\'',4,16,2020
23,0.265282,16,2,59,'\'(245.743-inf)\'',4,16,2020
17,0.265282,157,0,59,'\'(245.743-inf)\'',4,16,2020
3,1,1,1,59,'\'(245.743-inf)\'',4,16,2020
21,0.265282,2,2,59,'\'(245.743-inf)\'',4,16,2020
21,0.35,1500,6,59,'\'(245.743-inf)\'',4,15,2020
2,0.2,288,13,59,'\'(74.5-245.743]\'',4,15,2020
23,0.4,19,4,22,'\'(74.5-245.743]\'',4,15,2020
9,0.67,423,0,59,'\'(74.5-245.743]\'',4,15,2020
7,0.16,447,6,59,'\'(74.5-245.743]\'',4,15,2020
7,0.265282,160,5,23,'\'(74.5-245.743]\'',4,15,2020
10,0.25,72,4,59,'\'(-inf-74.5]\'',4,15,2020
27,0.2,40,2,59,'\'(-inf-74.5]\'',4,15,2020
23,0.265282,51,3,7,'\'(-inf-74.5]\'',4,15,2020
23,0.265282,34,4,59,'\'(-inf-74.5]\'',4,15,2020
19,0.2,100,14,59,'\'(245.743-inf)\'',4,15,2020
2,0.3,7,2,23,'\'(245.743-inf)\'',4,15,2020
6,0.265282,1800,9,59,'\'(245.743-inf)\'',4,15,2020
23,0.1,358,13,59,'\'(74.5-245.743]\'',4,14,2020
9,0.23,224,6,7,'\'(74.5-245.743]\'',4,14,2020
10,0.3,59,3,59,'\'(-inf-74.5]\'',4,14,2020
2,0.35,90,3,59,'\'(-inf-74.5]\'',4,14,2020
2,0.265282,132,5,59,'\'(-inf-74.5]\'',4,14,2020
4,0.265282,190,6,59,'\'(-inf-74.5]\'',4,14,2020
10,0.265282,5,0,5,'\'(-inf-74.5]\'',4,14,2020
7,0.265282,584,0,59,'\'(245.743-inf)\'',4,14,2020
28,0.265282,134,4,48,'\'(245.743-inf)\'',4,14,2020
23,0.44,1400,13,59,'\'(245.743-inf)\'',4,13,2020
27,0.1,955,3,59,'\'(74.5-245.743]\'',4,13,2020
7,0.1,120,3,5,'\'(-inf-74.5]\'',4,13,2020
15,0.25,12,2,59,'\'(-inf-74.5]\'',4,13,2020
